number,title,state,author,assignees,labels,milestone,comments_count,created_at,updated_at,age_days,days_since_update,url,api_url,body_full,comments_text,comments_count_actual,locked,reactions_total,reactions_plus_one,reactions_minus_one,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart,reactions_rocket,reactions_eyes
2515,Feature request: expose download URLs,open,colinxs,,,,0,2021-04-17T03:11:18.0,2021-04-17T03:11:18.0,1555,1555,https://github.com/JuliaLang/Pkg.jl/issues/2515,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2515,"I was recently exploring how to package Julia packages with Nix/NixOS and long story short it would be nice if there was some function `foo(project, manifest)` that returned a list of all valid package sources. Currently, on 1.6, I'm resorting to the following *hack* in an attempt to (1) not duplicate the machinery in Pkg and (2) perfectly replicate what Pkg would have done:\n```julia\nconst URLS = []\nPkg.Operations.eval(quote\n    function install_archive(urls::Vector{Pair{String, Bool}}, hash::SHA1, version_path::String)\n        push!(Main.URLS, urls)\n        return false\n    end\nend)\n\nconst GIT = []\nPkg.Operations.eval(quote\n    function install_git(\n        ctx::Context,\n        uuid::UUID,\n        name::String,\n        hash::SHA1,\n        urls::Vector{String},\n        version::Union{VersionNumber,Nothing},\n        version_path::String\n    )::Nothing\n        push!(Main.GIT, (; uuid, name, hash, urls, version, version_path))\n        # to avoid error in caller\n        mkpath(version_path)\n        return nothing\n    end\nend)\n\n@assert length(methods(Pkg.Operations.install_archive)) == 1\n@assert length(methods(Pkg.Operations.install_git)) == 1\n\nPkg.instantiate()\n```\n\nAnd well, it works. `URLS` and `GIT` contain all the possible sources, but it's clearly the wrong solution and could break in the next point release.\n\nHaving some function that maps (pkg_servers, registries, project, manifest) -> map (UUID -> (hash, version_path, etc.)) would be extremely useful. Even better if Artifacts.toml was parsed as well!",,0,false,0,0,0,0,0,0,0,0,0
2503,Feature request: update a `Manifest.toml` file without downloading anything or running any user code,open,DilumAluthge,,,,0,2021-04-11T17:16:04.0,2021-04-11T17:34:03.0,1560,1560,https://github.com/JuliaLang/Pkg.jl/issues/2503,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2503,"I would like this feature for CompatHelper.\n\nCompatHelper used to automatically update `Manifest.toml` files. I removed this feature in https://github.com/JuliaRegistries/CompatHelper.jl/pull/288 because of security concerns. Specifically, CompatHelper has access to secure environment variables (`GITHUB_TOKEN`, `DOCUMENTER_KEY`, and/or `COMPATHELPER_PRIV`). The security concern is this: when you run `Pkg.update()`, it will run the build scripts of packages. A malicious package could add some code to its build script that reads these secure environment variables and submits them to a server maintained by the attacker.\n\nSo I need a way to update a `Manifest.toml` file without running any user code.\n\nI actually once opened a pull request (#1718) to do something similar. The differences are:\n1. #1718 was for `Pkg.add`. This feature request is for `Pkg.update`, since that is how we would update the `Manifest.toml` files.\n2. The motivation for #1718 was different; specifically, the only goal of #1718 was to save time. In contrast, the primary motivation for this feature request is security.",,0,false,0,0,0,0,0,0,0,0,0
2401,"Make printing ""Activating Environment..."" a no-op if you are already in the environment.",open,pdeffebach,,,,3,2021-02-23T18:25:45.0,2021-04-05T23:36:25.0,1607,1566,https://github.com/JuliaLang/Pkg.jl/issues/2401,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2401,"If you want to email a script to someone quickly and dirtily, but you still want it to run on their computer, my understanding is that you need. To send them a .zip with the Manifest.toml and in your script do \n\n```\nimport Pkg\n\nPkg.activate(""""."""")\n\nPkg.instantiate()\n```\n\nat the top. \n\nThis works, but every time you run the script, it prints\n\n```\nActivating environment at `~/Documents/Projects/test/Project.toml`\n```\n\nThis is kind of annoying. \n\nIt would be great if Pkg could know that you are *already* in the project that you wanted to activate and then just not do anything, not even print.","[KristofferC]: You could also do:\n\n```\npush!(empty!(LOAD_PATH), @__DIR__)\n``` \n\nat the top of the script. | [pdeffebach]: Yes, this works well, and is faster. \n\nThe downside is that now you have to explicitly add `Pkg`, `Printf` and other things that ship with Julia. This may not be a bad thing though. \n\nIt's also a bit ugly, and now the user can't debug with their default tools, like Exfiltrator.jl. \n\nSo I think there is still scope for some improvement to `activate` | [00vareladavid]: @pdeffebach I think `Pkg.activate("""".""""; io=devnull)` is sufficient for this, no?",3,false,0,0,0,0,0,0,0,0,0
1654,Activating a directory that doesn't exist,open,EricForgy,,,,5,2020-02-05T06:17:31.0,2021-04-02T20:33:18.0,1992,1569,https://github.com/JuliaLang/Pkg.jl/issues/1654,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/1654,"👋 \n\nI'm on a Windows 10 machine running Julia v1.3.1 in Ubuntu WSL2.\n\nI have a setup that looks like:\n\n```\n~/dev/MyApplication\n|- docker-compose.yml\n|- MyPackageA\n   |- Dockerfile\n   |- Project.toml\n   |- src\n      |- MyPackageA.jl\n|- MyPackageB\n   |- Dockerfile\n   |- Project.toml\n   |- src\n      |- MyPackageB.jl\n```\n\nBoth `MyPackageA.jl` and `MyPackageB.jl` are private packages and `MyPackageB.jl` depends on `MyPackageA.jl`, but at this point `MyPackageB / Project.toml` is still empty.\n\nI activate `MyPackageB.jl` in order to add `MyPackageA` as a dependency and from within the directory `~/MyApplication`, I try:\n\n```julia\n(MyPackageB) pkg> dev ./MyPackageA\n```\n\nresulting in the following:\n\n```julia\n(MyPackageB) pkg> dev ./MyPackageA\n Resolving package versions...\n  Updating `~/dev/MyApplication/~/dev/MyApplication/MyPackageB/Project.toml`\n  [********] + MyPackageA [`../../../../../MyPackageA`]\n  Updating `~/dev/MyApplication/~/dev/MyApplication/MyPackageB/Manifest.toml`\n```\nand it creates a new directory `'~'` under `~/dev/MyApplication` with a newly created - not updated - `Project.toml` and a new `Manifest.toml`.\n\nI expected this to update `~/dev/MyApplication/MyPackageB/Project.toml` not create a new one in a weird new directory.\n\nI used this approached effectively in Windows, where it works fine, but doesn't seem to work on Linux. It obviously has something to do with paths getting mangled somehow.\n\nAny ideas?","[EricForgy]: I found the issue. \n\nWhen I activated `PackageB`, I did it by putting the following in my `startup.jl` (an artifact from the fact that I launch Julia in Windows by clicking the icon and not from the command line):\n\n```julia\nusing Pkg; Pkg.activate(""""~/MyApplication/MyPackageB"""")\n```\n\nand didn't notice that it said:\n\n```julia\nActivating new environment at `~/dev/MyApplication/~/dev/MyApplication/MyPackageB/Project.toml`\n```\n\nThat is weird. I'd expect it to error if it tries to activate some location that doesn't exist. At this point it doesn't error and it doesn't create a `Project.toml` / `Manifest.toml` in a newly created directory (yet).\n\nOnly after I try `dev ./MyPackage` from `~/dev/MyApplication` does it create both a new directory\n\n```julia\n~/dev/MyApplication/MyPackageB/~/dev/MyApplication/MyPackageB`\n```\n\nwith new `Project.toml` / `Manifest.toml` inside that new directory.\n\nSo it looks like that `activate` function has an issue with `~`. \n\nI'll leave this issue open even though I found a workaround because I think \n\n```julia\nusing Pkg; Pkg.activate(""""~/MyApplication/MyPackageB"""")\n```\n\nshould work.\n\nMy workaround is to put the full path in `activate`, i.e.\n\n```julia\nusing Pkg; Pkg.activate(""""/home/eric/dev/MyApplication/MyPackageB"""")\n```\n\nThis works. | [KristofferC]: This seems consistent. `~` is never expanded in function calls (both Base and Pkg functions) | [EricForgy]: I'm new to running Julia in Linux and if we're not to expect Julia to expand `~`, that is fine. I call it a learning experience. However, I'm not sure this issue should be closed because I think there is a real problem here. I can change the name of the issue or something, but Julia should probably error if you activate a directory that doesn't exist, right?\n\nIf not, fine 🤦‍♂ | [KristofferC]: > but Julia should probably error if you activate a directory that doesn't exist, right?\n\nMaybe. Or at least if the directory above the directory you try to activate doesn't exist. | [sylvaticus]: Yes, I agree.. I activated by error a wrong folder and all went (apparently) normal - at the beginning of course :-/\nI think as minimum there should be a warning (if not a real error) if one try to activate a non-existing dir... the """"new"""" in the message goes looked behind too easily...",5,false,0,0,0,0,0,0,0,0,0
2433,Registries fail to update when called from project,open,Uroc327,,,,0,2021-03-15T14:04:59.0,2021-03-15T14:08:22.0,1588,1588,https://github.com/JuliaLang/Pkg.jl/issues/2433,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2433,"Issuing `] up` with an active project fails while it succeeds from a 'normal' julia session (environment `~/.julia/environments/v1.5/`):\n\nOutput when called from project:\n```\n> ] activate .\n> ] up\n   Updating registry at `~/.julia/registries/General`\n   Updating git-repo `https://github.com/JuliaRegistries/General.git`\n┌ Warning: Some registries failed to update:\n│     — ~/.julia/registries/General — failed to fetch from repo\n└ @ Pkg.Types /tmp/portage/dev-lang/julia-1.5.3/work/julia-1.5.3/usr/share/julia/stdlib/v1.5/Pkg/src/Types.jl:1122\n   Updating `/data/projects/uni/RungePolarDPC.jl/Project.toml`\n [no changes]\n   Updating `/data/projects/uni/RungePolarDPC.jl/Manifest.toml`\n [no changes]\n```\n\nOutput when called with default env (called after the above, so there were new registry entries available):\n```\n> ] up\n   Updating registry at `~/.julia/registries/General`\n   Updating git-repo `https://github.com/JuliaRegistries/General.git`\n  Installed IntervalSets ───── v0.5.3\n[...]\nDownloading artifact: Rmath\n   Updating `~/.julia/environments/v1.5/Project.toml`\n  [f6369f11] ↑ ForwardDiff v0.10.16 ⇒ v0.10.17\n[...]\n   Updating `~/.julia/environments/v1.5/Manifest.toml`\n  [3da002f7] ↑ ColorTypes v0.10.10 ⇒ v0.10.12\n[...]\n```\n\nAfter updating the registries, packages themselves are updated successfully:\n```\n> ] up # updates the registry\n> ] activate .\n> ] up\n   Updating registry at `~/.julia/registries/General`\n   Updating git-repo `https://github.com/JuliaRegistries/General.git`\n┌ Warning: Some registries failed to update:\n│     — ~/.julia/registries/General — failed to fetch from repo\n└ @ Pkg.Types /tmp/portage/dev-lang/julia-1.5.3/work/julia-1.5.3/usr/share/julia/stdlib/v1.5/Pkg/src/Types.jl:1122\n  Installed Convex ─ v0.14.5\n   Updating `/data/projects/uni/RungePolarDPC.jl/Project.toml`\n  [f65535da] ↑ Convex v0.14.3 ⇒ v0.14.5\n[...]\n   Updating `/data/projects/uni/RungePolarDPC.jl/Manifest.toml`\n  [3da002f7] ↑ ColorTypes v0.10.10 ⇒ v0.10.12\n[...]\n```\n\nThe project is fully instantiated.",,0,false,0,0,0,0,0,0,0,0,0
2385,Feature: Dependency on a privately registered package,open,wildart,,,,5,2021-02-09T07:45:44.0,2021-03-09T08:46:48.0,1622,1594,https://github.com/JuliaLang/Pkg.jl/issues/2385,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2385,"I want to narrow the scope of #492 to the following problem: Is it possible to add a package dependency into the project where the dependency is **registered** in a private registry?\n\nCurrently, a private registry need to be added manually to the Pkg configuration, prior installing any package registered in such registry. Can this process be automated? Sure, if all dependent registries are added to the project file.\n\nAfter some digging, I found that following information is required to support this feature\n-  Add to the package project file reference to the dependent registry\n-  Add the dependent registry info to the package description in the registry storage\n   -  Since only registry located information is used for resolving the dependencies, and not information from the project file\n\n---\n\nOne way to add the dependent registry information to the project by adding an optional `[registries]` section that would specify list of additional registry repositories required to be added to local configuration before installing any dependencies listed in the `[deps]` section.\n```toml\nname = """"Foo""""\nuuid = """"4bdd1c6b-68bb-4dfe-a423-fa0d59eb7384""""\nversion = """"0.1.0""""\n\n[deps]\nBar = """"ce02910b-3083-40c5-958c-8fd1036218f1""""\n\n[registries]\nPrivateRegistry = """"https://www.bar.com/PrivateRegistry.git""""\n```\nThis approach would require to add an additional file to the registry storage format for keeping the dependent registries from version to version, as they linked with corresponding dependencies. So, it will be something lile `Deps.toml` file but for registries.\n\n---\n\nAnother way around is to modify format of the dependency in the project file as follows\n```toml\n[deps]\nFoo = """"4bdd1c6b-68bb-4dfe-a423-fa0d59eb7384""""\nBar = {uuid = """"ce02910b-3083-40c5-958c-8fd1036218f1"""", registry = """"https://www.bar.com/PrivateRegistry.git"""" }\n```\nThis approach would only require the modification of current dependency handling mechanism to handle different dependency representations without extending the registry storage format. The extended dependency description will be stored in `Deps.toml`\n in the same form as described in the project file. \n\n---\n\nThe following steps are necessary take while performing the dependency resolution\n- If the dependency isn't found in any registry, look up for dependent registry info \n- Install the dependent registry\n- Try to resolve the dependency again","[KristofferC]: I don't think I see any technical issue with it. | [GunnarFarneback]: Note that this has non-trivial implications with respect to dependency confusion, #2393. | [KristofferC]: Could you elaborate on the implications? I don't feel they are obvious. | [GunnarFarneback]: Since this installs another registry for you, you don't only need to trust the package you add (maybe you know and trust the author) but you also need to trust the people who have control over the registry not to add (or allow others to add, e.g. via a badly controlled Registrator type service) malignant packages that shadow packages you use in General. \n\nPresumably this can be avoided if the dependent registry is only temporarily added to resolve that exact dependency but I suspect it needs to be done with great care, in particular if recursive dependencies continue into additional private registries. | [KristofferC]: Thanks. So first, I'm not sure I realized whether this was intended to be used for packages that are themselves getting registered in General or just for packages that you add via URL. If the intention was to allow for General packages to depend on packages outside the registry, then I don't think that is workable. The General registry dependency graph should be completely closed in my opinion.\n\nIf this is only about packages that you add via URL, then as you say you still have the issue that the registry lingers about and will influence future package commands.",5,false,3,3,0,0,0,0,0,0,0
1247,Libgit2 has problems cloning on NFS mounts,open,sbromberger,,,,5,2019-07-05T16:30:47.0,2021-02-22T11:11:20.0,2206,1609,https://github.com/JuliaLang/Pkg.jl/issues/1247,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/1247,"Using `dev` when home directory is an NFS mount results in the following error:\n```               _\n   _       _ _(_)_     |  Documentation: https://docs.julialang.org\n  (_)     | (_) (_)    |\n   _ _   _| |_  __ _   |  Type """"?"""" for help, """"]?"""" for Pkg help.\n  | | | | | | |/ _` |  |\n  | | |_| | | | (_| |  |  Version 1.2.0-rc1.0 (2019-05-30)\n _/ |\__'_|_|_|\__'_|  |  Official https://julialang.org/ release\n|__/                   |\n\n(v1.2) pkg> dev LightGraphs\n  Updating registry at `~/.julia/registries/General`\n  Updating git-repo `https://github.com/JuliaRegistries/General.git`\n┌ Warning: Some registries failed to update:\n│     — /nfs/auto/home/seth/.julia/registries/General — failed to fetch from repo\n└ @ Pkg.Types /buildworker/worker/package_linuxarmv7l/build/usr/share/julia/stdlib/v1.2/Pkg/src/Types.jl:1171\n   Cloning git-repo `https://github.com/JuliaGraphs/LightGraphs.jl.git`\nERROR: failed to clone from https://github.com/JuliaGraphs/LightGraphs.jl.git, error: GitError(Code:ERROR, Class:OS, failed to truncate pack file '/nfs/auto/home/seth/.julia/clones/2040551779_full/.git/objects/pack/pack_git2_mBsfFV': Permission denied)\n```\n\nI have r/w permissions for `/nfs/auto/home/seth` and have confirmed there is no concurrent access occurring. Not sure how to go about troubleshooting this but it's reproducible here so please let me know what other information I can provide.\n\n```\njulia> versioninfo()\nJulia Version 1.2.0-rc1.0\nCommit 7097799cf1 (2019-05-30 02:22 UTC)\nPlatform Info:\n  OS: Linux (arm-linux-gnueabihf)\n  CPU: ARMv7 Processor rev 3 (v7l)\n  WORD_SIZE: 32\n  LIBM: libm\n  LLVM: libLLVM-6.0.1 (ORCJIT, cortex-a72)\n```","[sbromberger]: ref: https://github.com/rust-lang/cargo/issues/6652\n | [DilumAluthge]: Is this only happening on NFS mounts? | [sbromberger]: as far as I can tell. I can't reproduce it with a user that is using a local fs. | [thomasjm]: I'm seeing this as well, using NFS in a different context: in a Kubernetes pod that has a mounted volume provisioned by the AWS EFS provisioner. Seems to be the same problem since EFS uses the NFS protocol.\n\nThere's a longstanding issue in libgit2 that might be the root cause: https://github.com/libgit2/git2go/issues/194. Seems like certain filesystems behave slightly differently and cause problems like this. | [pfitzseb]: Did anyone give the [suggested patch](https://github.com/libgit2/libgit2/issues/5556#issuecomment-701404709) a go?",5,false,1,0,0,0,0,0,0,0,1
2381,Unclear error message when adding/updating dependencies on broken module,open,rikhuijzer,,,,1,2021-02-07T21:54:06.0,2021-02-07T22:08:10.0,1623,1623,https://github.com/JuliaLang/Pkg.jl/issues/2381,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2381,"First of all, thanks all for working on the new (Julia 1.6) precompilation interface and the accompanying speedups. I love it. However, I just ran into a confusing error, which might be of interest: When trying to add a package to a broken module, say add HTTP to module Foo, the error is\n```\n(Foo) pkg> add HTTP\n[...]\nPrecompiling project...\n  Progress [========================================>]  1/1\n  ✗ Foo\n0 dependencies successfully precompiled in 2 seconds (5 already precompiled)\n1 dependency errored\n```\nwhich is confusing, because it sounds like HTTP (the dependency) is broken in this case. Note that this can also occur in combination with Revise.\n\nTo reproduce, do\n```\n(@v1.6) pkg> generate Foo\n[...]\n\n(@v1.6) pkg> activate Foo\n[...]\n```\nNow, change something in `src/Foo.jl` to make the module invalid. For example, change it to\n```\nmodule Foo\nf(\nend # module\n```\nFinally, \n```\n(Foo) pkg> add HTTP\n[...]\nPrecompiling project...\n  Progress [========================================>]  1/1\n  ✗ Foo\n0 dependencies successfully precompiled in 2 seconds (5 already precompiled)\n1 dependency errored\n```\nExtra info:\n```\njulia> versioninfo()\nJulia Version 1.6.0-rc1\nCommit a58bdd9010 (2021-02-06 15:49 UTC)\n[...]\n```","[IanButterworth]: Ah, true. The project itself isn't a dependency.. It should say something like `The top-level package """"Foo"""" and n dependencies errored`\nOr in this case just `The top-level package """"Foo"""" errored`\n\nThe tallies on success would also need adjusting.\n\nOr the easier but slightly less precise thing to do might be to just refer to them as """"packages""""",1,false,0,0,0,0,0,0,0,0,0
2291,Manifest relative directory path not respected for `add`,open,jebej,,,,3,2020-12-13T00:43:53.0,2021-01-30T20:22:47.0,1680,1631,https://github.com/JuliaLang/Pkg.jl/issues/2291,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2291,"If you `dev` a relative path, everything works fine: the path is looked up relative to the manifest file, but if the relative path is `add`ed, `Pkg` looks for the package relative  to `pwd()`, which is less useful:\n\n```\n(QuAnalysis) pkg> add AnalyticalTransmon\n   Updating git-repo `C:\Users\Julia\AnalyticalTransmon`\n  Resolving package versions...\nNo Changes to `C:\Users\Julia\QuAnalysis\Project.toml`\nNo Changes to `C:\Users\Julia\QuAnalysis\Manifest.toml`\n\n(QuAnalysis) pkg> st\nProject QuAnalysis v0.2.0\nStatus `C:\Users\Julia\QuAnalysis\Project.toml`\n  [c6417826] AnalyticalTransmon v0.1.0 `..\AnalyticalTransmon#master`\n  [2fda8390] LsqFit v0.11.0\n  [429524aa] Optim v1.2.0\n  [42b8e9d4] ParallelKMeans v0.1.9\n  [d330b81b] PyPlot v2.9.0\n  [de0858da] Printf\n  [10745b16] Statistics\n\n(QuAnalysis) pkg> up\n   Updating registry at `C:\Users\Jeremy\.julia\registries\General`\nERROR: Path `..\AnalyticalTransmon` does not exist.\n\n(QuAnalysis) pkg> dev AnalyticalTransmon\nPath `AnalyticalTransmon\\` exists and looks like the correct package. Using existing path.\n  Resolving package versions...\nUpdating `C:\Users\Julia\QuAnalysis\Project.toml`\n  [c6417826] ~ AnalyticalTransmon v0.1.0 `..\AnalyticalTransmon#master` ⇒ v0.1.0 `..\AnalyticalTransmon`\nUpdating `C:\Users\Julia\QuAnalysis\Manifest.toml`\n  [c6417826] ~ AnalyticalTransmon v0.1.0 `..\AnalyticalTransmon#master` ⇒ v0.1.0 `..\AnalyticalTransmon`\n\n(QuAnalysis) pkg> up\n   Updating registry at `C:\Users\Jeremy\.julia\registries\General`\nNo Changes to `C:\Users\Julia\QuAnalysis\Project.toml`\nNo Changes to `C:\Users\Julia\QuAnalysis\Manifest.toml`\n\n(QuAnalysis) pkg> st\nProject QuAnalysis v0.2.0\nStatus `C:\Users\Julia\QuAnalysis\Project.toml`\n  [c6417826] AnalyticalTransmon v0.1.0 `..\AnalyticalTransmon`\n  [2fda8390] LsqFit v0.11.0\n  [429524aa] Optim v1.2.0\n  [42b8e9d4] ParallelKMeans v0.1.9\n  [d330b81b] PyPlot v2.9.0\n  [de0858da] Printf\n  [10745b16] Statistics\n```","[jebej]: Note that in both cases the relative path added to the toml file is correct, it's the subsequent lookup that is broken for `add`ed packages. | [jebej]: I forgot to add the part where I show it is indeed relative to `pwd()` (it works after `cd()`):\n```\n(QuAnalysis) pkg> add AnalyticalTransmon\n[ Info: Resolving package identifier `AnalyticalTransmon` as a directory at `C:\Users\Julia\AnalyticalTransmon`.\n    Cloning git-repo `C:\Users\Julia\AnalyticalTransmon`\n   Updating git-repo `C:\Users\Julia\AnalyticalTransmon`\n  Resolving package versions...\nUpdating `C:\Users\Julia\QuAnalysis\Project.toml`\n  [c6417826] ~ AnalyticalTransmon v0.1.0 `..\AnalyticalTransmon` ⇒ v0.1.0 `..\AnalyticalTransmon#master`\nUpdating `C:\Users\Julia\QuAnalysis\Manifest.toml`\n  [c6417826] ~ AnalyticalTransmon v0.1.0 `..\AnalyticalTransmon` ⇒ v0.1.0 `..\AnalyticalTransmon#master`\n\n(QuAnalysis) pkg> st\nProject QuAnalysis v0.2.0\nStatus `C:\Users\Julia\QuAnalysis\Project.toml`\n  [c6417826] AnalyticalTransmon v0.1.0 `..\AnalyticalTransmon#master`\n  [2fda8390] LsqFit v0.11.0\n  [429524aa] Optim v1.2.0\n  [42b8e9d4] ParallelKMeans v0.1.9\n  [d330b81b] PyPlot v2.9.0\n  [de0858da] Printf\n  [10745b16] Statistics\n\n(QuAnalysis) pkg> up\n   Updating registry at `C:\Users\jbejanin\.julia\registries\General`\nERROR: Path `..\AnalyticalTransmon` does not exist.\n\njulia> cd(""""QuAnalysis"""")\n\n(QuAnalysis) pkg> up\n   Updating registry at `C:\Users\jbejanin\.julia\registries\General`\n   Updating git-repo `C:\Users\Julia\AnalyticalTransmon`\nNo Changes to `C:\Users\Julia\QuAnalysis\Project.toml`\nNo Changes to `C:\Users\Julia\QuAnalysis\Manifest.toml`\n``` | [BioTurboNick]: +1 on this.",3,false,2,2,0,0,0,0,0,0,0
2368,filename extension in downloading incorrectly specified via Content-Disposition,open,oxinabox,,,,2,2021-01-28T23:11:57.0,2021-01-29T21:30:17.0,1633,1632,https://github.com/JuliaLang/Pkg.jl/issues/2368,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2368,"The code in `download_verify_unpack` using the filename extension to decide if it needs to decompress a thing.\nIt determines the filename via looking at the URL.\nPer this code:\nhttps://github.com/JuliaLang/Pkg.jl/blob/76402b8974aba76f4412e59bee2e4bc6be1b7860/src/PlatformEngines.jl#L443-L459\n\nI have learned the hard way that this is not the correct way to get filenames for downloads.\nThis breaks for common filehosting providers that have URLs that are just a random-id.\n(IIRC this includes GoogleDrive and DropBox)\n\nThe filename (that e.g. a web browswer would download to) can be specified in the `Content-Disposition` HTTP header.\n(Then the URL is used as a fallback).\nThe actual rules for this are rediclously complicted, see references and test-cases at http://test.greenbytes.de/tech/tc2231/\nbut I made for HTTP.jl something that works in every real case we have encountered in DataDeps\nhttps://github.com/JuliaWeb/HTTP.jl/blob/337a372aace7ea80273f5d859b1bbf9d306c13e7/src/download.jl#L57-L61\n(I also once did the same for the old way `Base.download` worked on the commandline, it is super gross  though https://github.com/oxinabox/DataDeps.jl/pull/22)\n\n\nI am sure something similar and nice can be done with libcurl\n",[StefanKarpinski]: It's pretty easy to detect compression formats from magic bytes which doesn't require this. | [oxinabox]: > It's pretty easy to detect compression formats from magic bytes which doesn't require this.\n\nThis would be ideal.\nCan we know that either:\n\n1. everything we need to accept here always has magic bytes. Or:\n2. that things without magic bytes can all be handled the same way and that their chance of clashing with magic bytes are good as nil?,2,false,2,0,0,0,0,0,2,0,0
2320,Inconsistent registry and packages in package server.,open,racinmat,,,,6,2021-01-07T16:22:45.0,2021-01-11T21:27:16.0,1654,1650,https://github.com/JuliaLang/Pkg.jl/issues/2320,https://api.github.com/repos/JuliaLang/Pkg.jl/issues/2320,"Sometimes, when new version of package is merged to the https://github.com/JuliaRegistries/General , the new version is present in registry served through package server, but the version itself is not present in package not storage server, and requesting its URL in package server results in 404.\nThis happens usually when package is in registry less than 1 day.\n\nCurrently, clients defaults to download through git, but sometimes, e.g. behind corporate firewall, only package server is accessible, not git. \nThen, currently the whole process crashes, because it's unable to download package through git.\n\nI would be ok with having few days older registry, which has all packages accessible instead of crashing `instantiate`, and I assume other people using julia with strict firewall settings would be too.\n\nWhen client is using package server and registry served through package server, would it be possible to guarantee consistency between versions listed in registry served by package server and versions downloadable through package server?\n\nFor further discussion, see: https://julialang.slack.com/archives/C67EFTEF3/p1610026073111200","[StefanKarpinski]: We originally waited until everything in a registry tree was available before publishing the new tree but there are sometimes new registry commits that introduce a lot of new package versions and artifacts all at once and waiting for all of those to be made available through the packager servers was causing long delays (tens of hours) between when something was registered and when package servers advertised it. This caused many problems for CI throughout the open source ecosystem, because CI expects new versions of dependencies that were used during development to be installable right away. Because of that, we were forced to change `pkg.julialang.org` to start advertising registry trees as soon as possible, letting clients fall back to GitHub for content that isn't yet available. We're working on speeding up the processing of content that the package server system serves, but that would only reduce the problem for you, not eliminate it entirely.\n\nUnlike `pkg.julialang.org`, JuliaHub does wait until everything is available to serve new registry trees, so you can set `pkg.juliahub.com` as your package server to work around this issue. The `pkg.juliahub.com` package server is authenticated, however, so you'll need to create an account and then follow the instructions for setting up the [`PkgAuthentication` package](https://github.com/JuliaComputing/PkgAuthentication.jl). Let me know if that works for you. | [racinmat]: Thanks! During registration to juliahub.com, there were mentions about payments. Is `pkg.juliahub.com` free to use?\nAnd does `pkg.juliahub.com` have all packages which `pkg.julialang.org` has (except the very new packages which did not propagate yet)? Or is it some curated subset? | [racinmat]: This looks it works on my machine. \nWe plan to use it in internal CI platform, so we need to have it headless. \nI use google authentication, is there a way to have it headlessly?\nMy plan is to store the token as a secret in CI, and renew it, if this is possible, but I can't find the description of authentication process without the browser. | [StefanKarpinski]: The only thing you have to pay for on JuliaHub is cloud compute. Everything else is free, including serving packages. If you want to use this for something like internal CI, I can't promise that will work via JuliaHub.com, you may have to look into something like [JuliaHub Enterprise](https://juliacomputing.com/products/juliahub/). | [racinmat]: Thanks. What I'm interested in is only a way how to authenticate headlessly, we have the rest of internal infrastructure worked out already. | [StefanKarpinski]: Sounds like you may want to build and run your own storage service. If you do, it can, [by design](https://github.com/JuliaLang/Pkg.jl/issues/1377), be used as an upstream source for the community-run public package servers, providing redundancy and robustness against failure conditions in the storage and persistence of packages and artifacts. If you want any advice on implementing such a service, I'd be happy to offer it. It would be beneficial to the redundancy, diversity and robustness of the Julia ecosystem to have more than one organization providing independent storage services. The system is designed such that if any upstream storage service can correctly serve something, then the package servers can use that, even if the other services have failures or gaps.",6,false,0,0,0,0,0,0,0,0,0
